route,airline,departure_point,arrival_point,aircraft_model,departure_time,arrival_time
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,27.03.2025 16:55,27.03.2025 17:00
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,28.03.2025 16:55,28.03.2025 17:00
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,29.03.2025 16:55,29.03.2025 17:00
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,30.03.2025 13:50,30.03.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,31.03.2025 13:50,31.03.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,01.04.2025 13:50,01.04.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,02.04.2025 13:50,02.04.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,03.04.2025 13:50,03.04.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,04.04.2025 13:50,04.04.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,05.04.2025 13:50,05.04.2025 13:50
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,07.03.2025 16:55,07.03.2025 17:00
S7 5351,S7,"Новосибирск, OVB","Тюмень, TJM",Embraer RJ170,07.03.2025 21:55,07.03.2025 22:00
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,06.03.2025 10:55,06.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,07.03.2025 10:55,07.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,08.03.2025 10:55,08.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,09.03.2025 10:55,09.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,10.03.2025 10:55,10.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,11.03.2025 10:55,11.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,12.03.2025 10:55,12.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,13.03.2025 10:55,13.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,14.03.2025 10:55,14.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,15.03.2025 10:55,15.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,16.03.2025 10:55,16.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,17.03.2025 10:55,17.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,18.03.2025 10:55,18.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,19.03.2025 10:55,19.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,20.03.2025 10:55,20.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,21.03.2025 10:55,21.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,22.03.2025 10:55,22.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,23.03.2025 10:55,23.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,24.03.2025 10:55,24.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,25.03.2025 10:55,25.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,26.03.2025 10:55,26.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,27.03.2025 10:55,27.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,28.03.2025 10:55,28.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,29.03.2025 10:55,29.03.2025 11:50
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,30.03.2025 15:35,30.03.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,31.03.2025 15:35,31.03.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,01.04.2025 15:35,01.04.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,02.04.2025 15:35,02.04.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,03.04.2025 15:35,03.04.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,04.04.2025 15:35,04.04.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,05.04.2025 15:35,05.04.2025 16:30
S7 5321,S7,"Новосибирск, OVB","Томск, TOF",Embraer RJ170,07.03.2025 10:55,07.03.2025 11:50
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,06.03.2025 13:20,06.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,07.03.2025 13:20,07.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,09.03.2025 13:20,09.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,11.03.2025 13:20,11.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,12.03.2025 13:20,12.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,13.03.2025 13:20,13.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,14.03.2025 13:20,14.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,16.03.2025 13:20,16.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,18.03.2025 13:20,18.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,19.03.2025 13:20,19.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,20.03.2025 13:20,20.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,21.03.2025 13:20,21.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,23.03.2025 13:20,23.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,25.03.2025 13:20,25.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,26.03.2025 13:20,26.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,27.03.2025 13:20,27.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,28.03.2025 13:20,28.03.2025 14:30
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,30.03.2025 12:40,30.03.2025 13:40
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,01.04.2025 12:40,01.04.2025 13:40
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,02.04.2025 12:40,02.04.2025 13:40
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,03.04.2025 12:40,03.04.2025 13:40
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Airbus A321,04.04.2025 12:40,04.04.2025 13:40
S7 5565,S7,"Новосибирск, OVB","Ташкент, TAS",Boeing 737-800,07.03.2025 13:20,07.03.2025 14:30
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,24.06.2025 21:25,24.06.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,29.06.2025 21:25,29.06.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,01.07.2025 21:25,01.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,06.07.2025 21:25,06.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,08.07.2025 21:25,08.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,13.07.2025 21:25,13.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,15.07.2025 21:25,15.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,20.07.2025 21:25,20.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,22.07.2025 21:25,22.07.2025 22:55
S7 5549,S7,"Новосибирск, OVB","Тамчы, IKU",Airbus A320,24.06.2025 21:25,24.06.2025 22:55
S7 5399,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,07.03.2025 03:45,07.03.2025 08:30
S7 5399,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,21.03.2025 03:45,21.03.2025 08:30
S7 5399,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,24.03.2025 03:45,24.03.2025 08:30
S7 5399,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,28.03.2025 03:45,28.03.2025 08:30
S7 5399,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,07.03.2025 03:45,07.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,08.03.2025 03:45,08.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,09.03.2025 03:45,09.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,10.03.2025 03:45,10.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,11.03.2025 03:45,11.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,12.03.2025 03:45,12.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,13.03.2025 03:45,13.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,14.03.2025 03:45,14.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,15.03.2025 03:45,15.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,16.03.2025 03:45,16.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,17.03.2025 03:45,17.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,18.03.2025 03:45,18.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,19.03.2025 03:45,19.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,20.03.2025 03:45,20.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,22.03.2025 03:45,22.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,23.03.2025 03:45,23.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,25.03.2025 03:45,25.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,26.03.2025 03:45,26.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,27.03.2025 03:45,27.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,29.03.2025 03:45,29.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,30.03.2025 03:45,30.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,31.03.2025 03:45,31.03.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,01.04.2025 03:45,01.04.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,03.04.2025 03:45,03.04.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,04.04.2025 03:45,04.04.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,05.04.2025 03:45,05.04.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,07.04.2025 03:45,07.04.2025 08:30
S7 5357,S7,"Новосибирск, OVB","Талакан, TLK",Embraer RJ170,07.03.2025 03:45,07.03.2025 08:30
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,13.03.2025 22:30,13.03.2025 22:15
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,15.03.2025 22:30,15.03.2025 22:15
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,22.03.2025 22:30,22.03.2025 22:15
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,27.03.2025 22:30,27.03.2025 22:15
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,29.03.2025 22:30,29.03.2025 22:15
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,01.04.2025 01:20,01.04.2025 01:05
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,04.04.2025 01:20,04.04.2025 01:05
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,06.04.2025 01:20,06.04.2025 01:05
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,08.04.2025 01:20,08.04.2025 01:05
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,11.04.2025 01:20,11.04.2025 01:05
S7 5349,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,07.03.2025 16:45,07.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,06.03.2025 16:45,06.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,07.03.2025 16:45,07.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,08.03.2025 16:45,08.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,09.03.2025 16:45,09.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,10.03.2025 16:45,10.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,11.03.2025 16:45,11.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,12.03.2025 16:45,12.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,13.03.2025 16:45,13.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,14.03.2025 16:45,14.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,15.03.2025 16:45,15.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,16.03.2025 16:45,16.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,17.03.2025 16:45,17.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,18.03.2025 16:45,18.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,19.03.2025 16:45,19.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,20.03.2025 16:45,20.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,21.03.2025 16:45,21.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,22.03.2025 16:45,22.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,23.03.2025 16:45,23.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,24.03.2025 16:45,24.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,25.03.2025 16:45,25.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,26.03.2025 16:45,26.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,27.03.2025 16:45,27.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,28.03.2025 16:45,28.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,29.03.2025 16:45,29.03.2025 16:30
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,30.03.2025 11:10,30.03.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,31.03.2025 11:10,31.03.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,01.04.2025 11:10,01.04.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,02.04.2025 11:10,02.04.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,03.04.2025 11:10,03.04.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,04.04.2025 11:10,04.04.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,05.04.2025 11:10,05.04.2025 10:55
S7 5347,S7,"Новосибирск, OVB","Сургут, SGC",Embraer RJ170,08.03.2025 16:45,08.03.2025 16:30
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,06.03.2025 14:15,06.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,07.03.2025 14:15,07.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,09.03.2025 14:15,09.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,11.03.2025 14:15,11.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,13.03.2025 14:15,13.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,14.03.2025 14:15,14.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,16.03.2025 14:15,16.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,18.03.2025 14:15,18.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,20.03.2025 14:15,20.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,21.03.2025 14:15,21.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,23.03.2025 14:15,23.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,25.03.2025 14:15,25.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,27.03.2025 14:15,27.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,28.03.2025 14:15,28.03.2025 16:55
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,30.03.2025 08:45,30.03.2025 11:20
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,31.03.2025 08:45,31.03.2025 11:20
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,03.04.2025 08:45,03.04.2025 11:20
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,05.04.2025 08:45,05.04.2025 11:20
S7 5889,S7,"Новосибирск, OVB","Стамбул, IST",Boeing 737-800,09.03.2025 14:15,09.03.2025 16:55
S7 5119,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,30.04.2025 17:55,30.04.2025 19:05
S7 5119,S7,"Новосибирск, OVB","Сочи, AER",Airbus A321,07.03.2025 11:10,07.03.2025 12:25
S7 5119,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,07.03.2025 14:20,07.03.2025 15:35
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,01.04.2025 09:45,01.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,05.04.2025 09:45,05.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,08.04.2025 09:45,08.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,12.04.2025 09:45,12.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,15.04.2025 09:45,15.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,19.04.2025 09:45,19.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,22.04.2025 09:45,22.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,26.04.2025 09:45,26.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A320,29.04.2025 09:45,29.04.2025 10:55
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Airbus A321,07.03.2025 11:10,07.03.2025 12:25
S7 5115,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,07.03.2025 14:20,07.03.2025 15:35
S7 5113,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,28.06.2025 04:15,28.06.2025 05:25
S7 5113,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,29.06.2025 04:15,29.06.2025 05:25
S7 5113,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,30.06.2025 04:15,30.06.2025 05:25
S7 5113,S7,"Новосибирск, OVB","Сочи, AER",Boeing 737-800,01.07.2025 04:15,01.07.2025 05:25
